RowID,Date,Year,IndicatorName,IndicatorValue
Inmates in Orleans Parish Prison (daily)11-18-2012,11/18/2012,2012,Inmates in Orleans Parish Prison (daily),2329
Inmates in Orleans Parish Prison (daily)11-19-2012,11/19/2012,2012,Inmates in Orleans Parish Prison (daily),2362
Inmates in Orleans Parish Prison (daily)11-20-2012,11/20/2012,2012,Inmates in Orleans Parish Prison (daily),2341
Inmates in Orleans Parish Prison (daily)11-21-2012,11/21/2012,2012,Inmates in Orleans Parish Prison (daily),2307
Inmates in Orleans Parish Prison (daily)11-22-2012,11/22/2012,2012,Inmates in Orleans Parish Prison (daily),2242
Inmates in Orleans Parish Prison (daily)11-23-2012,11/23/2012,2012,Inmates in Orleans Parish Prison (daily),2265
Inmates in Orleans Parish Prison (daily)11-24-2012,11/24/2012,2012,Inmates in Orleans Parish Prison (daily),2305
Inmates in Orleans Parish Prison (daily)11-25-2012,11/25/2012,2012,Inmates in Orleans Parish Prison (daily),2331
Inmates in Orleans Parish Prison (daily)11-26-2012,11/26/2012,2012,Inmates in Orleans Parish Prison (daily),2370
Inmates in Orleans Parish Prison (daily)11-27-2012,11/27/2012,2012,Inmates in Orleans Parish Prison (daily),2391
Inmates in Orleans Parish Prison (daily)11-28-2012,11/28/2012,2012,Inmates in Orleans Parish Prison (daily),2325
Inmates in Orleans Parish Prison (daily)11-29-2012,11/29/2012,2012,Inmates in Orleans Parish Prison (daily),2323
Inmates in Orleans Parish Prison (daily)11-30-2012,11/30/2012,2012,Inmates in Orleans Parish Prison (daily),2337
Inmates in Orleans Parish Prison (daily)12-1-2012,12/01/2012,2012,Inmates in Orleans Parish Prison (daily),2333
Inmates in Orleans Parish Prison (daily)12-2-2012,12/02/2012,2012,Inmates in Orleans Parish Prison (daily),2324
Inmates in Orleans Parish Prison (daily)12-3-2012,12/03/2012,2012,Inmates in Orleans Parish Prison (daily),2360
Inmates in Orleans Parish Prison (daily)12-4-2012,12/04/2012,2012,Inmates in Orleans Parish Prison (daily),2376
Inmates in Orleans Parish Prison (daily)12-5-2012,12/05/2012,2012,Inmates in Orleans Parish Prison (daily),2343
Inmates in Orleans Parish Prison (daily)12-6-2012,12/06/2012,2012,Inmates in Orleans Parish Prison (daily),2345
Inmates in Orleans Parish Prison (daily)12-7-2012,12/07/2012,2012,Inmates in Orleans Parish Prison (daily),2350
Inmates in Orleans Parish Prison (daily)12-8-2012,12/08/2012,2012,Inmates in Orleans Parish Prison (daily),2333
Inmates in Orleans Parish Prison (daily)12-9-2012,12/09/2012,2012,Inmates in Orleans Parish Prison (daily),2330
Inmates in Orleans Parish Prison (daily)12-10-2012,12/10/2012,2012,Inmates in Orleans Parish Prison (daily),2369
Inmates in Orleans Parish Prison (daily)12-11-2012,12/11/2012,2012,Inmates in Orleans Parish Prison (daily),2403
Inmates in Orleans Parish Prison (daily)12-12-2012,12/12/2012,2012,Inmates in Orleans Parish Prison (daily),2345
Inmates in Orleans Parish Prison (daily)12-13-2012,12/13/2012,2012,Inmates in Orleans Parish Prison (daily),2361
Inmates in Orleans Parish Prison (daily)12-14-2012,12/14/2012,2012,Inmates in Orleans Parish Prison (daily),2324
Inmates in Orleans Parish Prison (daily)12-15-2012,12/15/2012,2012,Inmates in Orleans Parish Prison (daily),2300
Inmates in Orleans Parish Prison (daily)12-16-2012,12/16/2012,2012,Inmates in Orleans Parish Prison (daily),2333
Inmates in Orleans Parish Prison (daily)12-17-2012,12/17/2012,2012,Inmates in Orleans Parish Prison (daily),2379
Inmates in Orleans Parish Prison (daily)12-18-2012,12/18/2012,2012,Inmates in Orleans Parish Prison (daily),2393
Inmates in Orleans Parish Prison (daily)12-19-2012,12/19/2012,2012,Inmates in Orleans Parish Prison (daily),2345
Inmates in Orleans Parish Prison (daily)12-20-2012,12/20/2012,2012,Inmates in Orleans Parish Prison (daily),2288
Inmates in Orleans Parish Prison (daily)12-21-2012,12/21/2012,2012,Inmates in Orleans Parish Prison (daily),2247
Inmates in Orleans Parish Prison (daily)12-22-2012,12/22/2012,2012,Inmates in Orleans Parish Prison (daily),2219
Inmates in Orleans Parish Prison (daily)12-23-2012,12/23/2012,2012,Inmates in Orleans Parish Prison (daily),2198
Inmates in Orleans Parish Prison (daily)12-24-2012,12/24/2012,2012,Inmates in Orleans Parish Prison (daily),2208
Inmates in Orleans Parish Prison (daily)12-25-2012,12/25/2012,2012,Inmates in Orleans Parish Prison (daily),2197
Inmates in Orleans Parish Prison (daily)12-26-2012,12/26/2012,2012,Inmates in Orleans Parish Prison (daily),2254
Inmates in Orleans Parish Prison (daily)12-27-2012,12/27/2012,2012,Inmates in Orleans Parish Prison (daily),2280
Inmates in Orleans Parish Prison (daily)12-28-2012,12/28/2012,2012,Inmates in Orleans Parish Prison (daily),2284
Inmates in Orleans Parish Prison (daily)12-29-2012,12/29/2012,2012,Inmates in Orleans Parish Prison (daily),2274
Inmates in Orleans Parish Prison (daily)12-30-2012,12/30/2012,2012,Inmates in Orleans Parish Prison (daily),2273
Inmates in Orleans Parish Prison (daily)12-31-2012,12/31/2012,2012,Inmates in Orleans Parish Prison (daily),2264
Inmates in Orleans Parish Prison (daily)1-1-2013,01/01/2013,2013,Inmates in Orleans Parish Prison (daily),2305
Inmates in Orleans Parish Prison (daily)1-2-2013,01/02/2013,2013,Inmates in Orleans Parish Prison (daily),2327
Inmates in Orleans Parish Prison (daily)1-3-2013,01/03/2013,2013,Inmates in Orleans Parish Prison (daily),2317
Inmates in Orleans Parish Prison (daily)1-4-2013,01/04/2013,2013,Inmates in Orleans Parish Prison (daily),2301
Inmates in Orleans Parish Prison (daily)1-5-2013,01/05/2013,2013,Inmates in Orleans Parish Prison (daily),2278
Inmates in Orleans Parish Prison (daily)1-6-2013,01/06/2013,2013,Inmates in Orleans Parish Prison (daily),2274
Inmates in Orleans Parish Prison (daily)1-7-2013,01/07/2013,2013,Inmates in Orleans Parish Prison (daily),2325
Inmates in Orleans Parish Prison (daily)1-8-2013,01/08/2013,2013,Inmates in Orleans Parish Prison (daily),2309
Inmates in Orleans Parish Prison (daily)1-9-2013,01/09/2013,2013,Inmates in Orleans Parish Prison (daily),2256
Inmates in Orleans Parish Prison (daily)1-10-2013,01/10/2013,2013,Inmates in Orleans Parish Prison (daily),2261
Inmates in Orleans Parish Prison (daily)1-11-2013,01/11/2013,2013,Inmates in Orleans Parish Prison (daily),2281
Inmates in Orleans Parish Prison (daily)1-12-2013,01/12/2013,2013,Inmates in Orleans Parish Prison (daily),2284
Inmates in Orleans Parish Prison (daily)1-13-2013,01/13/2013,2013,Inmates in Orleans Parish Prison (daily),2258
Inmates in Orleans Parish Prison (daily)1-14-2013,01/14/2013,2013,Inmates in Orleans Parish Prison (daily),2274
Inmates in Orleans Parish Prison (daily)1-15-2013,01/15/2013,2013,Inmates in Orleans Parish Prison (daily),2279
Inmates in Orleans Parish Prison (daily)1-16-2013,01/16/2013,2013,Inmates in Orleans Parish Prison (daily),2272
Inmates in Orleans Parish Prison (daily)1-17-2013,01/17/2013,2013,Inmates in Orleans Parish Prison (daily),2299
Inmates in Orleans Parish Prison (daily)1-18-2013,01/18/2013,2013,Inmates in Orleans Parish Prison (daily),2309
Inmates in Orleans Parish Prison (daily)1-19-2013,01/19/2013,2013,Inmates in Orleans Parish Prison (daily),2277
Inmates in Orleans Parish Prison (daily)1-20-2013,01/20/2013,2013,Inmates in Orleans Parish Prison (daily),2262
Inmates in Orleans Parish Prison (daily)1-21-2013,01/21/2013,2013,Inmates in Orleans Parish Prison (daily),2265
Inmates in Orleans Parish Prison (daily)1-22-2013,01/22/2013,2013,Inmates in Orleans Parish Prison (daily),2309
Inmates in Orleans Parish Prison (daily)1-23-2013,01/23/2013,2013,Inmates in Orleans Parish Prison (daily),2293
Inmates in Orleans Parish Prison (daily)1-24-2013,01/24/2013,2013,Inmates in Orleans Parish Prison (daily),2256
Inmates in Orleans Parish Prison (daily)1-25-2013,01/25/2013,2013,Inmates in Orleans Parish Prison (daily),2298
Inmates in Orleans Parish Prison (daily)1-26-2013,01/26/2013,2013,Inmates in Orleans Parish Prison (daily),2296
Inmates in Orleans Parish Prison (daily)1-27-2013,01/27/2013,2013,Inmates in Orleans Parish Prison (daily),2329
Inmates in Orleans Parish Prison (daily)1-28-2013,01/28/2013,2013,Inmates in Orleans Parish Prison (daily),2366
Inmates in Orleans Parish Prison (daily)1-29-2013,01/29/2013,2013,Inmates in Orleans Parish Prison (daily),2385
Inmates in Orleans Parish Prison (daily)1-30-2013,01/30/2013,2013,Inmates in Orleans Parish Prison (daily),2309
Inmates in Orleans Parish Prison (daily)1-31-2013,01/31/2013,2013,Inmates in Orleans Parish Prison (daily),2289
Inmates in Orleans Parish Prison (daily)2-1-2013,02/01/2013,2013,Inmates in Orleans Parish Prison (daily),2320
Inmates in Orleans Parish Prison (daily)2-2-2013,02/02/2013,2013,Inmates in Orleans Parish Prison (daily),2311
Inmates in Orleans Parish Prison (daily)2-3-2013,02/03/2013,2013,Inmates in Orleans Parish Prison (daily),2354
Inmates in Orleans Parish Prison (daily)2-4-2013,02/04/2013,2013,Inmates in Orleans Parish Prison (daily),2332
Inmates in Orleans Parish Prison (daily)2-5-2013,02/05/2013,2013,Inmates in Orleans Parish Prison (daily),2306
Inmates in Orleans Parish Prison (daily)2-6-2013,02/06/2013,2013,Inmates in Orleans Parish Prison (daily),2272
Inmates in Orleans Parish Prison (daily)2-7-2013,02/07/2013,2013,Inmates in Orleans Parish Prison (daily),2286
Inmates in Orleans Parish Prison (daily)2-8-2013,02/08/2013,2013,Inmates in Orleans Parish Prison (daily),2284
Inmates in Orleans Parish Prison (daily)2-9-2013,02/09/2013,2013,Inmates in Orleans Parish Prison (daily),2316
Inmates in Orleans Parish Prison (daily)2-10-2013,02/10/2013,2013,Inmates in Orleans Parish Prison (daily),2323
Inmates in Orleans Parish Prison (daily)2-11-2013,02/11/2013,2013,Inmates in Orleans Parish Prison (daily),2326
Inmates in Orleans Parish Prison (daily)2-12-2013,02/12/2013,2013,Inmates in Orleans Parish Prison (daily),2329
Inmates in Orleans Parish Prison (daily)2-13-2013,02/13/2013,2013,Inmates in Orleans Parish Prison (daily),2314
Inmates in Orleans Parish Prison (daily)2-14-2013,02/14/2013,2013,Inmates in Orleans Parish Prison (daily),2288
Inmates in Orleans Parish Prison (daily)2-15-2013,02/15/2013,2013,Inmates in Orleans Parish Prison (daily),2218
Inmates in Orleans Parish Prison (daily)2-16-2013,02/16/2013,2013,Inmates in Orleans Parish Prison (daily),2166
Inmates in Orleans Parish Prison (daily)2-17-2013,02/17/2013,2013,Inmates in Orleans Parish Prison (daily),2168
Inmates in Orleans Parish Prison (daily)2-18-2013,02/18/2013,2013,Inmates in Orleans Parish Prison (daily),2217
Inmates in Orleans Parish Prison (daily)2-19-2013,02/19/2013,2013,Inmates in Orleans Parish Prison (daily),2245
Inmates in Orleans Parish Prison (daily)2-20-2013,02/20/2013,2013,Inmates in Orleans Parish Prison (daily),2272
Inmates in Orleans Parish Prison (daily)2-21-2013,02/21/2013,2013,Inmates in Orleans Parish Prison (daily),2264
Inmates in Orleans Parish Prison (daily)2-22-2013,02/22/2013,2013,Inmates in Orleans Parish Prison (daily),2244
Inmates in Orleans Parish Prison (daily)2-23-2013,02/23/2013,2013,Inmates in Orleans Parish Prison (daily),2208
Inmates in Orleans Parish Prison (daily)2-24-2013,02/24/2013,2013,Inmates in Orleans Parish Prison (daily),2193
Inmates in Orleans Parish Prison (daily)2-25-2013,02/25/2013,2013,Inmates in Orleans Parish Prison (daily),2218
Inmates in Orleans Parish Prison (daily)2-26-2013,02/26/2013,2013,Inmates in Orleans Parish Prison (daily),2254
Inmates in Orleans Parish Prison (daily)2-27-2013,02/27/2013,2013,Inmates in Orleans Parish Prison (daily),2244
Inmates in Orleans Parish Prison (daily)2-28-2013,02/28/2013,2013,Inmates in Orleans Parish Prison (daily),2212
Inmates in Orleans Parish Prison (daily)3-1-2013,03/01/2013,2013,Inmates in Orleans Parish Prison (daily),2232
Inmates in Orleans Parish Prison (daily)3-2-2013,03/02/2013,2013,Inmates in Orleans Parish Prison (daily),2216
Inmates in Orleans Parish Prison (daily)3-3-2013,03/03/2013,2013,Inmates in Orleans Parish Prison (daily),2223
Inmates in Orleans Parish Prison (daily)3-4-2013,03/04/2013,2013,Inmates in Orleans Parish Prison (daily),2249
Inmates in Orleans Parish Prison (daily)3-5-2013,03/05/2013,2013,Inmates in Orleans Parish Prison (daily),2265
Inmates in Orleans Parish Prison (daily)3-6-2013,03/06/2013,2013,Inmates in Orleans Parish Prison (daily),2237
Inmates in Orleans Parish Prison (daily)3-7-2013,03/07/2013,2013,Inmates in Orleans Parish Prison (daily),2226
Inmates in Orleans Parish Prison (daily)3-8-2013,03/08/2013,2013,Inmates in Orleans Parish Prison (daily),2207
Inmates in Orleans Parish Prison (daily)3-9-2013,03/09/2013,2013,Inmates in Orleans Parish Prison (daily),2223
Inmates in Orleans Parish Prison (daily)3-10-2013,03/10/2013,2013,Inmates in Orleans Parish Prison (daily),2219
Inmates in Orleans Parish Prison (daily)3-11-2013,03/11/2013,2013,Inmates in Orleans Parish Prison (daily),2232
Inmates in Orleans Parish Prison (daily)3-12-2013,03/12/2013,2013,Inmates in Orleans Parish Prison (daily),2224
Inmates in Orleans Parish Prison (daily)3-13-2013,03/13/2013,2013,Inmates in Orleans Parish Prison (daily),2188
Inmates in Orleans Parish Prison (daily)3-14-2013,03/14/2013,2013,Inmates in Orleans Parish Prison (daily),2195
Inmates in Orleans Parish Prison (daily)3-15-2013,03/15/2013,2013,Inmates in Orleans Parish Prison (daily),2206
Inmates in Orleans Parish Prison (daily)3-16-2013,03/16/2013,2013,Inmates in Orleans Parish Prison (daily),2212
Inmates in Orleans Parish Prison (daily)3-17-2013,03/17/2013,2013,Inmates in Orleans Parish Prison (daily),2193
Inmates in Orleans Parish Prison (daily)3-18-2013,03/18/2013,2013,Inmates in Orleans Parish Prison (daily),2221
Inmates in Orleans Parish Prison (daily)3-19-2013,03/19/2013,2013,Inmates in Orleans Parish Prison (daily),2239
Inmates in Orleans Parish Prison (daily)3-20-2013,03/20/2013,2013,Inmates in Orleans Parish Prison (daily),2174
Inmates in Orleans Parish Prison (daily)3-21-2013,03/21/2013,2013,Inmates in Orleans Parish Prison (daily),2212
Inmates in Orleans Parish Prison (daily)3-22-2013,03/22/2013,2013,Inmates in Orleans Parish Prison (daily),2206
Inmates in Orleans Parish Prison (daily)3-23-2013,03/23/2013,2013,Inmates in Orleans Parish Prison (daily),2184
Inmates in Orleans Parish Prison (daily)3-24-2013,03/24/2013,2013,Inmates in Orleans Parish Prison (daily),2201
Inmates in Orleans Parish Prison (daily)3-25-2013,03/25/2013,2013,Inmates in Orleans Parish Prison (daily),2257
Inmates in Orleans Parish Prison (daily)3-26-2013,03/26/2013,2013,Inmates in Orleans Parish Prison (daily),2263
Inmates in Orleans Parish Prison (daily)3-27-2013,03/27/2013,2013,Inmates in Orleans Parish Prison (daily),2221
Inmates in Orleans Parish Prison (daily)3-28-2013,03/28/2013,2013,Inmates in Orleans Parish Prison (daily),2219
Inmates in Orleans Parish Prison (daily)3-29-2013,03/29/2013,2013,Inmates in Orleans Parish Prison (daily),2187
Inmates in Orleans Parish Prison (daily)3-30-2013,03/30/2013,2013,Inmates in Orleans Parish Prison (daily),2175
Inmates in Orleans Parish Prison (daily)3-31-2013,03/31/2013,2013,Inmates in Orleans Parish Prison (daily),2184
Inmates in Orleans Parish Prison (daily)4-1-2013,04/01/2013,2013,Inmates in Orleans Parish Prison (daily),2234
Inmates in Orleans Parish Prison (daily)4-2-2013,04/02/2013,2013,Inmates in Orleans Parish Prison (daily),2259
Inmates in Orleans Parish Prison (daily)4-3-2013,04/03/2013,2013,Inmates in Orleans Parish Prison (daily),2233
Inmates in Orleans Parish Prison (daily)4-4-2013,04/04/2013,2013,Inmates in Orleans Parish Prison (daily),2237
Inmates in Orleans Parish Prison (daily)4-5-2013,04/05/2013,2013,Inmates in Orleans Parish Prison (daily),2258
Inmates in Orleans Parish Prison (daily)4-6-2013,04/06/2013,2013,Inmates in Orleans Parish Prison (daily),2223
Inmates in Orleans Parish Prison (daily)4-7-2013,04/07/2013,2013,Inmates in Orleans Parish Prison (daily),2217
Inmates in Orleans Parish Prison (daily)4-8-2013,04/08/2013,2013,Inmates in Orleans Parish Prison (daily),2257
Inmates in Orleans Parish Prison (daily)4-9-2013,04/09/2013,2013,Inmates in Orleans Parish Prison (daily),2265
Inmates in Orleans Parish Prison (daily)4-10-2013,04/10/2013,2013,Inmates in Orleans Parish Prison (daily),2236
Inmates in Orleans Parish Prison (daily)4-11-2013,04/11/2013,2013,Inmates in Orleans Parish Prison (daily),2234
Inmates in Orleans Parish Prison (daily)4-12-2013,04/12/2013,2013,Inmates in Orleans Parish Prison (daily),2238
Inmates in Orleans Parish Prison (daily)4-13-2013,04/13/2013,2013,Inmates in Orleans Parish Prison (daily),2210
Inmates in Orleans Parish Prison (daily)4-14-2013,04/14/2013,2013,Inmates in Orleans Parish Prison (daily),2218
Inmates in Orleans Parish Prison (daily)4-15-2013,04/15/2013,2013,Inmates in Orleans Parish Prison (daily),2244
Inmates in Orleans Parish Prison (daily)4-16-2013,04/16/2013,2013,Inmates in Orleans Parish Prison (daily),2317
Inmates in Orleans Parish Prison (daily)4-17-2013,04/17/2013,2013,Inmates in Orleans Parish Prison (daily),2299
Inmates in Orleans Parish Prison (daily)4-18-2013,04/18/2013,2013,Inmates in Orleans Parish Prison (daily),2290
Inmates in Orleans Parish Prison (daily)4-19-2013,04/19/2013,2013,Inmates in Orleans Parish Prison (daily),2270
Inmates in Orleans Parish Prison (daily)4-20-2013,04/20/2013,2013,Inmates in Orleans Parish Prison (daily),2255
Inmates in Orleans Parish Prison (daily)4-21-2013,04/21/2013,2013,Inmates in Orleans Parish Prison (daily),2263
Inmates in Orleans Parish Prison (daily)4-22-2013,04/22/2013,2013,Inmates in Orleans Parish Prison (daily),2276
Inmates in Orleans Parish Prison (daily)4-23-2013,04/23/2013,2013,Inmates in Orleans Parish Prison (daily),2301
Inmates in Orleans Parish Prison (daily)4-24-2013,04/24/2013,2013,Inmates in Orleans Parish Prison (daily),2237
Inmates in Orleans Parish Prison (daily)4-25-2013,04/25/2013,2013,Inmates in Orleans Parish Prison (daily),2267
Inmates in Orleans Parish Prison (daily)4-26-2013,04/26/2013,2013,Inmates in Orleans Parish Prison (daily),2283
Inmates in Orleans Parish Prison (daily)4-27-2013,04/27/2013,2013,Inmates in Orleans Parish Prison (daily),2248
Inmates in Orleans Parish Prison (daily)4-28-2013,04/28/2013,2013,Inmates in Orleans Parish Prison (daily),2243
Inmates in Orleans Parish Prison (daily)4-29-2013,04/29/2013,2013,Inmates in Orleans Parish Prison (daily),2284
